grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,all_flower_range,flower_herb_range,flower_WD_range,all_fruit_range,fruit_herb_range,fruit_WD_range,annual_flower_mid,perennial_flower_mid,annual_fruit_mid,perennial_frui_mid,Area,MAT,TCQ,PET,MAP,PDM,TS,PS,daylength
1260,34.19,118.42,20.7222,192.4,227.52,33.6,21.4,95.1,199.1,154.3,221.9,255.2,0.33,0.3,0.32,0.27,0.25,0.22,118.9,126.1,81.2,120.3,126.9,87.2,204.2,196.9,222.5,221.6,10000,287.5647,274.87489,849.821,771.427,17.7264,94.8928,91.1284,14.28
1261,34.06,119.51,2.63636,191.83,228.46,35.6,23.7,94.2,198.7,152.2,223.3,254.2,0.34,0.31,0.34,0.28,0.26,0.25,114.2,121,80.2,117.3,123.8,85.8,203.7,196.7,223.1,223.4,9927,287.2111,275.02,832.057,808.923,22.406,92.2276,79.5811,14.27
1277,31.27,79.28,4832.15,195.92,218.13,22,17.8,54.5,198.1,172.7,217.4,224.2,0.11,0.1,0.15,0.12,0.11,0.23,90.7,92.2,75.8,93,94.2,84.3,202.6,197.3,215.3,217.9,7359,271.30499,262.4863,168.642,608.529,11.9839,69.3199,67.5268,14.03
1278,31.49,80.31,4961.76,198.49,218.89,20.3,17,50.1,200.4,174.8,218.6,221.6,0.11,0.1,0.15,0.12,0.11,0.22,89.1,90.1,77,90.3,90.9,84.8,209.2,198.9,220.3,218.2,10000,270.66879,261.586,149.977,448.637,7.65582,72.6302,79.7031,14.05
1279,31.7,81.35,5130.89,205.06,220.58,15.4,14.6,24.6,206.3,187.7,221.4,211.3,0.09,0.09,0.08,0.08,0.08,0.11,87.1,87,89,87.6,87.2,91.7,222.2,203.7,226.1,220.4,10000,269.14367,259.9976,125.622,316.096,4.0707,73.6688,84.3344,14.07
1280,31.91,82.4,4984.18,207.49,220.84,13.1,12.2,30.7,208.4,184,221.2,213.7,0.1,0.1,0.08,0.09,0.09,0.08,88.8,89,83,90.2,90.6,83,223.4,205.9,228.4,219.9,10000,270.1366,261.047,137.646,267.808,2.73637,72.4827,80.1808,14.08
1281,32.11,83.44,4902.62,207.49,220.84,13.1,12.2,30.7,208.4,184,221.2,213.7,0.1,0.1,0.08,0.09,0.09,0.08,88.8,89,83,90.2,90.6,83,223.4,205.9,228.4,219.9,10000,270.55386,261.3695,151.888,219.721,1.90762,72.5352,81.1396,14.1
1282,32.29,84.5,4789.43,206.22,223.95,15.8,13.2,59.9,207.2,180.7,223.5,232,0.11,0.1,0.22,0.1,0.1,0.16,92.2,92.9,77.7,94.3,95.7,70.2,223.3,205.1,230.3,222.4,10000,271.14862,261.7373,163.011,185.131,1.07336,73.7217,89.991,14.12
1283,32.47,85.55,4983.85,206.22,223.95,15.8,13.2,59.9,207.2,180.7,223.5,232,0.11,0.1,0.22,0.1,0.1,0.16,92.2,92.9,77.7,94.3,95.7,70.2,223.3,205.1,230.3,222.4,10000,269.94833,260.2998,137.758,169.974,1,75.6475,105.314,14.13
1284,32.64,86.62,4925.91,206.22,223.95,15.8,13.2,59.9,207.2,180.7,223.5,232,0.11,0.1,0.22,0.1,0.1,0.16,92.2,92.9,77.7,94.3,95.7,70.2,223.3,205.1,230.3,222.4,10000,269.98955,260.1189,139.092,178.589,1,77.193,116.88,14.15
1285,32.8,87.68,5062.97,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,94.3,95.2,79.4,98.1,100.4,67.8,221.3,204.7,230.2,221,10000,268.98027,259.002,115.617,195.713,1,78.275,121.518,14.16
1286,32.95,88.75,5009.2,202.18,220.85,17.1,14.6,58.5,203.2,176.1,220.5,227,0.11,0.1,0.25,0.1,0.1,0.21,90.4,91.1,76.3,92.9,94.5,66.6,219.7,201.8,228.7,219.6,10000,268.78321,258.6856,112.102,221.735,1,79.0355,120.357,14.17
1287,33.08,89.83,5024.71,202.14,218.94,16.3,14.1,45.8,203.1,187.5,219.5,212.6,0.11,0.1,0.13,0.09,0.09,0.08,91.4,90.9,98.5,94.3,94.8,87.9,213.8,201.6,221.8,219.1,10000,268.275,258.0446,100.961,247.676,1,79.9243,118.49,14.18
1288,33.22,90.91,5223.09,202.14,218.94,16.3,14.1,45.8,203.1,187.5,219.5,212.6,0.11,0.1,0.13,0.09,0.09,0.08,91.4,90.9,98.5,94.3,94.8,87.9,213.8,201.6,221.8,219.1,10000,266.91437,256.645,69.9707,280.662,1,80.3739,116.058,14.19
1289,33.34,91.99,5036.77,202.42,219.11,16.1,13.6,45.8,203.2,191.6,219.5,215.3,0.1,0.1,0.1,0.08,0.08,0.06,91.3,90.6,102.1,94.5,94.9,90.6,213.9,201.6,221.7,219,10000,267.5682,257.181,84.8765,322.48,0.976766,80.8805,113.743,14.2
1290,33.45,93.07,4759.78,203.09,222.19,19.4,17.4,47,204.6,179.1,222,224.5,0.11,0.11,0.11,0.09,0.09,0.08,90.5,90.8,85.3,90.7,91.6,79.2,208.2,204,224,221.6,10000,269.1262,258.7077,111.808,371.634,1.30137,80.2977,109.546,14.21
1291,33.55,94.16,4755.06,203.58,223.3,19.9,18.1,55.2,204.8,174,222.9,230.8,0.11,0.11,0.08,0.09,0.1,0.08,89.1,89.5,78.8,89.8,90.4,78.2,207.6,204.4,224.8,222.5,10000,269.2948,258.975,111.046,412.204,2.27526,79.036,104.153,14.22
1292,33.64,95.25,4838.41,199.88,223.73,24.7,19,65.7,203.8,160.4,223.5,225.4,0.14,0.12,0.12,0.11,0.1,0.17,86.9,89.3,64.7,88.1,90.7,69.7,211,202.9,227.7,222.8,10000,268.55839,258.3556,86.0223,440.059,2.99571,77.998,100.444,14.23
1293,33.72,96.34,4572.42,200,224.14,24.6,19,65.7,203.9,160.4,224,225.4,0.14,0.12,0.12,0.11,0.1,0.17,87.2,89.6,64.7,88.5,91.1,69.7,212.3,202.8,228.5,223.2,10000,270.11214,259.9394,102.196,442.731,2.8698,76.9284,97.9473,14.24
1294,33.79,97.44,4609.06,199.69,224.11,25.4,18.1,75.7,204.2,155.3,223.2,231,0.17,0.13,0.18,0.13,0.12,0.18,88.3,90.6,69.2,90,92.6,71.8,213.7,203,226.6,222.6,10000,270.00988,259.9177,89.77,438.573,2.719,75.8578,96.0723,14.24
1295,33.86,98.53,4477.56,200.39,223.31,23.5,17.7,74.9,203.8,153.9,222.5,231,0.16,0.13,0.21,0.12,0.12,0.17,90.2,91.9,70.9,92.2,94.2,74.3,211.8,202.7,223.9,222.3,10000,270.13753,259.8386,114.913,459.312,2.98047,76.615,94.1769,14.25
1296,33.91,99.63,4316.03,201.63,222.8,20.6,17.4,60.8,204.1,158.6,222.8,223.2,0.13,0.12,0.14,0.11,0.1,0.14,89.1,90.6,65.7,91.3,93,70.6,213.6,202.8,226.6,222.1,10000,270.51258,260.0789,119.949,530.741,3.00014,76.7588,92.3084,14.25
1297,33.95,100.73,4120.45,198.86,224.68,27.2,18.5,73.3,205.2,151.5,224.4,226.4,0.16,0.12,0.13,0.12,0.1,0.21,86.9,90.4,64.1,88.6,92.7,67.3,211.6,204.2,225.7,224.2,10000,271.2522,261.0296,126.77,609.243,2.86735,74.7392,90.8731,14.25
1298,33.99,101.83,3711.95,195.35,227.04,34.6,21.8,83,203.9,151.6,225.1,235.1,0.19,0.14,0.16,0.14,0.12,0.2,89.9,94.8,67.5,91.4,96.6,72.1,209.9,202.9,223.4,225.4,10000,273.637596,263.77156,167.465,655.316,2.44421,71.458,87.7852,14.26
1299,34.01,102.93,3447.7,187.8,229.43,45.4,25.8,90.8,199.8,152.4,225,240.5,0.23,0.17,0.19,0.19,0.16,0.23,93.8,101.1,73.8,94.8,103.2,75.3,207.8,198.4,222.1,225.6,10000,274.62959,264.90717,222.924,654.273,2.78582,70.1875,82.7872,14.26
1300,34.02,104.03,2797.23,183.29,229.23,50.3,26.6,93.3,197.3,151.3,223.5,240.3,0.24,0.18,0.19,0.2,0.17,0.23,91.7,100.3,73,92.6,102.1,75.4,205.2,196.1,221,224,10000,277.83479,268.30581,321.016,650.647,3.15061,69.9299,78.2141,14.26
1301,34.03,105.13,1915.87,179.7,230.02,53.6,29.2,92.4,196.1,150,224.9,238.4,0.27,0.22,0.2,0.23,0.21,0.24,93.2,103.7,74.1,94.3,104.9,77.5,207.3,194.1,226.5,224.6,10000,282.1394,271.90954,501.962,629.569,3.26046,75.4869,77.9826,14.26
1302,34.02,106.23,1506.26,180.7,232.49,55.2,29.5,95.2,198.7,149.5,227.7,240.1,0.3,0.25,0.22,0.24,0.23,0.25,94.9,106.6,74.3,96.9,108.7,78.5,209.2,196.7,229.4,227.4,10000,283.3552,272.483326,593.812,699.776,4.61194,80.369,78.1904,14.26
1303,34,107.34,1428.62,183.13,231.14,51,28.4,95.7,198.3,147.2,227.4,238.9,0.29,0.23,0.21,0.23,0.22,0.25,92.6,101.2,72.9,94.3,102.7,77.6,206.4,197.1,228.6,227.2,10000,282.59039,271.69909,578.202,801.83,6.25098,81.8323,75.3651,14.26
1304,33.98,108.44,1109.62,182.11,230.91,51.4,28.5,94.7,197.6,147.7,226.9,238.8,0.29,0.23,0.2,0.23,0.22,0.25,92.6,101.9,72.2,94.6,103.6,77.6,203.3,196.8,225.4,227.2,10000,284.4845,272.844498,671.601,743.341,6.51559,87.8953,72.5295,14.26
1305,33.94,109.54,1142.61,181.4,230.71,52.6,28.7,97,197.1,149.7,224.7,241.9,0.29,0.24,0.2,0.24,0.23,0.23,97.9,108.6,76.1,99.5,110,80.3,208.7,194.6,226.5,224.3,10000,284.1394,272.44399,659.492,760.503,8.4796,87.6123,68.5831,14.26
1306,33.9,110.64,1020.17,181.66,231.04,52.1,28.9,96.7,197.6,147.2,226.4,240,0.31,0.26,0.22,0.24,0.23,0.25,96.5,106.1,75.3,99.3,107.7,83.2,209.4,195.2,230.3,225.6,10000,284.4355,272.687542,670.034,748.748,9.51222,87.635,69.3607,14.25
1307,33.84,111.73,896.421,181.67,231.37,52.4,29.7,96.5,197.3,147.1,226.9,240.3,0.31,0.26,0.22,0.24,0.23,0.25,96.7,106.7,74.7,99.9,108.6,83.2,208.7,195,230.5,226.1,10000,284.2686,272.306853,691.097,774.653,11.5313,88.9846,71.6132,14.25
1308,33.78,112.83,293.912,181.03,231.52,53,30,97.4,196.6,146.9,226.7,241,0.31,0.26,0.22,0.24,0.23,0.25,98.6,109,75.8,102,110.9,84.8,208.1,194.1,230.1,225.9,10000,286.9171,274.45059,841.066,746.185,11.4064,92.8424,74.584,14.24
1309,33.7,113.92,68.5588,185.82,227.32,44.2,27.8,92.6,196.7,149,223.9,237.8,0.29,0.24,0.24,0.24,0.24,0.25,106.1,114.9,78,108.6,117.2,83.3,207.8,193.6,229,222.2,10000,287.9055,275.4008,880.465,722.882,13.852,93.4524,76.4598,14.24
1310,33.62,115.01,44.3333,193.19,229.35,37.4,26,96.2,200.4,147.8,224.9,252.5,0.31,0.26,0.34,0.24,0.23,0.24,117.2,123.1,87,117.6,123.6,87.5,206.3,197.9,225.8,224.5,10000,288.0528,275.54928,883.058,760.486,15.3875,93.363,77.5936,14.23
1311,33.52,116.1,32,191.98,227.86,36.9,25.5,95.9,199.3,147.6,223.3,252,0.31,0.27,0.32,0.25,0.23,0.25,118.6,124.7,87.4,119,125.3,87.9,205.3,196.5,224.4,222.7,10000,288.4824,275.90521,900.535,801.417,16.2311,93.7733,81.6946,14.22
1312,33.42,117.19,23.7647,190.2,228.35,37.3,22.3,96.5,200.3,145.9,223,249.8,0.36,0.32,0.31,0.29,0.28,0.28,116.4,125,82.1,119.1,126.3,91,206.3,197.9,225,222.1,10000,288.6541,275.9664,899.878,754.264,19.1314,94.7608,81.4218,14.21
1313,33.31,118.27,19.8571,191.14,231.34,39.8,23.6,95.1,201.1,151.7,225.2,252.2,0.37,0.32,0.34,0.29,0.28,0.28,115.8,122.3,92.5,118.8,125,98.1,206,199.3,225.4,225.2,10000,288.2442,275.85201,888.73,812.821,23.6261,93.1687,82.1657,14.2
1314,33.18,119.35,4.22857,192.87,229.33,35.9,22.4,97.8,201.5,148.8,224.2,252.9,0.37,0.33,0.34,0.3,0.29,0.29,117.7,124.9,85.2,120.9,126.4,96.2,210.1,198.4,227.1,223,10000,287.9253,275.90464,872.771,911.089,27.8422,91.618,75.0673,14.19
1315,33.05,120.43,1.86207,192.35,228.06,34.7,22.2,95.2,199.5,155.3,222.6,254.9,0.36,0.33,0.34,0.3,0.29,0.29,118.3,125.6,83.6,121.8,127.6,94.4,206.7,196.5,224.1,221.9,8379,287.7193,276.08864,871.095,974.868,28.3122,88.8594,68.4531,14.18
1331,30.63,80.57,4789.33,201.18,222.5,20.5,17.7,53,203,173.7,222.6,221.2,0.11,0.1,0.14,0.12,0.11,0.2,87.3,88.3,74.5,89.5,90.4,79.7,211,201.7,225.3,222,7356,271.76566,263.79831,162.745,693.258,9.4051,62.8501,77.1986,13.98
1332,30.84,81.6,5157.15,204.33,223.63,17.8,16.5,39.1,205.6,176.8,224.4,211.4,0.1,0.09,0.11,0.1,0.1,0.09,87.2,87.8,74.3,89.7,90.7,74.2,215.3,204.4,227.7,223.9,9877,269.91609,261.9812,117.449,539.181,5.96001,63.338,76.0873,14
1333,31.04,82.64,5290.03,205.28,223.38,16.6,15.4,37.8,206.6,174.9,224.2,208.4,0.1,0.1,0.11,0.1,0.1,0.06,86.9,87.6,71.9,90,90.8,74.9,215.9,205.4,228.9,223.6,10000,269.10217,261.0452,99.6244,399.749,3.90628,64.4442,73.5533,14.01
1334,31.24,83.67,5057.74,209.38,222.66,12,11.2,25.7,210.4,184.4,223.5,208.7,0.11,0.11,0.09,0.09,0.09,0.07,92.8,93,86.7,95.5,96.1,86.7,224.5,207.8,228.6,222.4,10000,270.36436,262.0722,132.592,293.596,2.48415,65.7092,75.3019,14.03
1335,31.42,84.72,4953.09,206.68,224.53,15.8,13.1,58.6,207.8,180.8,224.1,231.5,0.11,0.11,0.2,0.1,0.1,0.14,92.2,92.7,81.5,94,95,77.7,223.5,205.6,233.4,222.5,10000,270.91436,262.2385,146.666,219.631,1.45403,68.3782,87.7415,14.04
1336,31.6,85.76,4991.76,206.68,224.53,15.8,13.1,58.6,207.8,180.8,224.1,231.5,0.11,0.11,0.2,0.1,0.1,0.14,92.2,92.7,81.5,94,95,77.7,223.5,205.6,233.4,222.5,10000,270.4645,261.3785,139.109,191.296,1,71.624,107.723,14.06
1337,31.76,86.81,4826.5,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,94.3,95.2,79.4,98.1,100.4,67.8,221.3,204.7,230.2,221,10000,271.44674,262.0289,162.612,206.083,1,73.8923,121.306,14.07
1338,31.92,87.87,4822.56,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,94.3,95.2,79.4,98.1,100.4,67.8,221.3,204.7,230.2,221,10000,271.33871,261.7413,161.295,233.864,1,75.2161,125.189,14.09
1339,32.07,88.93,4692.67,202.18,220.85,17.1,14.6,58.5,203.2,176.1,220.5,227,0.11,0.1,0.25,0.1,0.1,0.21,90.4,91.1,76.3,92.9,94.5,66.6,219.7,201.8,228.7,219.6,10000,271.54873,261.768,170.04,266.78,1,76.2455,122.955,14.1
1340,32.21,89.99,4756.31,203.25,221.86,18.2,14.9,81.1,204,180.8,221.6,227.1,0.11,0.1,0.24,0.1,0.09,0.18,89,89,89.4,92.2,92.8,79.8,220.3,202.4,228.6,220.6,10000,270.56996,260.5631,148.608,287.406,1,77.6796,118.829,14.11
1341,32.34,91.06,4817.77,202.33,219.8,16.9,15.1,62.8,202.7,188.3,220.5,203,0.1,0.1,0.16,0.09,0.09,0.08,87.8,87.3,107,92,91.5,103.3,219,201.2,225.7,219.8,10000,269.91175,259.6474,131.043,323.793,1.3473,79.177,114.878,14.12
1342,32.46,92.13,4987.74,204.23,222.47,18.8,16.6,53.5,205.2,185.9,222.5,221.5,0.11,0.1,0.11,0.08,0.08,0.07,89.8,89.4,97.5,90.9,91.1,88.5,212.4,204,224.4,222.1,10000,268.80898,258.5038,98.8387,371.515,1.87395,79.2974,110.852,14.13
1343,32.57,93.2,4953.56,203.77,225.09,22.3,19.2,54.8,206,174.8,224.8,227.7,0.12,0.11,0.12,0.1,0.1,0.08,89.9,90.4,83,90.1,91.2,79.8,213.2,204.8,226.3,224.5,10000,269.13407,259.0113,100.627,431.177,2.45895,77.537,106.65,14.14
1344,32.67,94.28,4870.77,204.7,226.4,22.3,20.4,64.3,205.8,170.9,226,235.4,0.11,0.11,0.09,0.1,0.1,0.06,91.5,91.9,77.3,92.9,93.7,75.5,214.9,204.6,227.6,225.7,10000,269.71298,259.7999,107.875,481.65,3.36141,75.6284,102.558,14.15
1345,32.76,95.35,4633.53,199.83,224.67,25.8,19.7,68.5,204,159.1,224.5,226,0.14,0.12,0.13,0.12,0.11,0.18,88.1,90.3,68.5,89.5,92.2,71.1,212.5,202.9,228.5,223.9,10000,271.15145,261.3787,135.314,512.801,3.69337,74.174,99.379,14.16
1346,32.84,96.44,4480.08,200.34,224.4,24.7,18.5,68.5,204.5,159.3,224.2,226.2,0.15,0.12,0.14,0.12,0.11,0.19,87.7,89.9,68.6,89.1,91.6,71,214.5,203.3,229,223.4,10000,272.186619,262.6659,138.098,500.885,2.6501,71.7881,97.9657,14.16
1347,32.91,97.52,4459.27,198.89,225.98,30.1,20.1,80.7,204.5,157.9,225.1,231,0.17,0.13,0.17,0.14,0.12,0.2,87.8,90.9,67.8,89.1,92.7,70.9,211.1,203.7,226.7,224.8,10000,272.35868,262.9032,149.351,493.72,2.36025,70.8907,97.0303,14.17
1348,32.97,98.6,4444.38,198.88,227.71,31.6,21.4,82.5,204.2,160.3,226,237,0.17,0.14,0.2,0.14,0.13,0.21,89.3,92.2,70.9,91.3,94.1,77.3,207,203.8,225.6,226.1,10000,271.83739,262.2085,136.998,529.21,2.92841,71.6089,95.665,14.17
1349,33.02,99.69,4386.18,198.75,227.71,32.2,21.7,81.4,204.6,160,226,236.4,0.18,0.14,0.18,0.14,0.12,0.2,88.5,91.7,70.4,90.7,93.9,75.8,207.8,204.2,225.6,226.1,10000,271.28737,261.4004,127.118,598.429,3.54268,72.7958,93.9753,14.18
1350,33.07,100.78,4188.31,198.36,228.69,33.6,22.8,82.8,204.6,159,226.2,241,0.17,0.14,0.14,0.13,0.11,0.18,89.1,92.6,68.6,90.4,94.8,70.6,209.8,203.9,223.8,226.6,10000,272.05673,262.2196,130.721,672.385,3.74146,71.8388,91.488,14.18
1351,33.1,101.86,3737.63,194.17,226.81,35.2,22.5,82,202.6,152.6,224.7,235.5,0.19,0.14,0.15,0.15,0.13,0.21,89.3,94.3,67,90.4,95.7,70.8,209.3,201.6,222.6,225.1,10000,274.62704,265.16108,184.058,718.69,3.36141,68.4473,86.5426,14.18
1352,33.12,102.95,3628.5,191.46,232.27,45.1,24.4,91.6,204,152.4,229,240.4,0.24,0.16,0.2,0.18,0.15,0.23,89.3,94.4,75.3,89.3,95.4,75.7,210,203.3,224.9,229.6,10000,274.97891,265.79801,221.002,737.15,3.87263,66.2817,80.1776,14.19
1353,33.14,104.04,3019.93,186.47,233.33,51.3,27.2,94,201.8,151.7,229.3,241.1,0.28,0.21,0.23,0.22,0.19,0.25,92,99.4,76.7,94.6,102.6,80.5,210,200.4,228.4,229.5,10000,277.29825,268.41921,337.571,752.104,4.46958,65.1064,75.5581,14.19
1354,33.14,105.13,1672.83,179.69,233.67,57.7,30.3,95.2,198.1,150.2,228.5,241.2,0.3,0.24,0.23,0.24,0.22,0.26,94.7,105.9,77.1,97.4,109,81.7,207.8,196.4,228.6,228.4,10000,284.4246,274.80086,648.394,692.872,3.63684,71.0692,80.8094,14.19
1355,33.13,106.22,1213.67,178.79,234.19,59.7,31.4,98.9,199.8,147.1,230.2,239.9,0.33,0.27,0.24,0.27,0.26,0.29,96.5,109.7,76.2,99.3,111.8,81.9,210.5,197.5,230.1,230.3,10000,285.9474,275.61265,723.127,815.543,5.22302,76.5438,81.3208,14.19
1356,33.12,107.31,964.094,180.76,234.86,58.5,30.3,101.7,200.4,146.5,230.9,241.2,0.33,0.26,0.24,0.26,0.24,0.27,97.5,108.7,78.3,99.8,110.1,84,209.1,198.7,232.8,230.4,10000,285.7748,275.08108,727.851,881.774,6.09467,80.3733,74.7235,14.19
1357,33.09,108.4,960.743,179.89,234.03,57.1,30.3,98,198.7,147.7,229.3,241.3,0.31,0.25,0.22,0.25,0.24,0.25,95.7,107.7,75,98.4,110.1,80.5,208.2,196.9,231.7,228.7,10000,285.673,274.86302,736.396,892.663,6.32511,81.6264,72.6696,14.19
1358,33.06,109.49,876.733,179.56,232.73,56.5,29.4,100.5,197,148.3,226.3,242.6,0.33,0.28,0.25,0.26,0.27,0.23,96.9,108.2,76.7,99.6,110.5,82.1,207.9,194.5,229,225.6,10000,286.1061,275.03989,750.984,815.277,8.50748,83.1867,66.9099,14.18
1359,33.01,110.57,594.632,181.25,232.7,54.5,29.8,99.6,197.4,148,228.1,241.2,0.32,0.27,0.23,0.25,0.25,0.25,97.6,106.9,78.3,100.5,109,84.8,209.4,194.9,230.9,227.4,10000,286.7696,275.4261,805.068,823.211,11.6298,84.9476,63.7698,14.18
1360,32.96,111.66,300.686,181.01,232.31,54.1,30.4,99.5,196.5,147.7,227.7,241.2,0.31,0.27,0.23,0.25,0.25,0.25,98.3,107.6,78.2,101.6,110.2,85.3,208.9,193.9,230.9,226.9,10000,287.8211,275.88824,881.975,819.061,15.9007,89.101,66.288,14.17
1361,32.89,112.74,142.971,179.33,231.73,54.1,30.3,97.9,195.1,147,226.3,241.7,0.32,0.28,0.23,0.26,0.25,0.25,100.1,111.2,77.1,103.4,113,85.4,207.8,192,230.7,225.1,10000,288.3044,276.21798,901.04,819.332,13.9659,90.2402,70.1231,14.17
1362,32.82,113.82,135.556,181.16,232.75,52.5,30,103.1,195.5,145.7,227.1,245.3,0.36,0.31,0.29,0.28,0.28,0.27,107.5,117.5,83.3,110.4,118.7,91.5,206.9,191.8,230.5,226,10000,288.0656,275.92315,890.272,841.925,19.408,90.9167,65.0282,14.16
1363,32.74,114.9,44.2059,181.75,232.74,52.4,29.8,104.9,196.1,144.8,226.8,246.8,0.37,0.31,0.3,0.29,0.27,0.28,109.4,119.8,83.9,111.5,120,92,204.3,193.3,228,226.3,10000,288.5829,276.357,916.867,873.659,20.3991,91.3858,62.2638,14.15
1364,32.64,115.98,29.8286,183.06,232.81,51.3,29.2,102.5,196.8,147.1,226.6,247.4,0.37,0.32,0.31,0.29,0.28,0.29,110.2,119.2,87.7,112.6,120,95.5,203.8,194.4,227.9,226.1,10000,288.8988,276.70989,927.272,901.895,19.8507,91.1095,64.9035,14.15
1365,32.54,117.06,38.2059,191.9,233.51,41.6,25,97.1,202.7,152.1,227.8,252.6,0.37,0.32,0.32,0.27,0.26,0.25,116.5,123,94.2,120.5,126.4,100.9,206.8,201.1,228.5,227.5,10000,288.7662,276.40389,927.094,850.274,22.7946,92.5984,61.5902,14.14
1366,32.43,118.13,52.6857,184.99,231.32,44.9,25.3,99.6,197.3,147.9,224.2,251,0.38,0.34,0.31,0.3,0.29,0.27,109.1,117.3,85.1,113,120.8,91.6,206.6,194.7,226.8,223.3,10000,288.5722,276.40364,912.94,946.168,27.2047,91.5719,61.7222,14.13
1367,32.31,119.2,18.1111,185.92,231.93,44.6,25.2,99,197.6,149.6,225.1,251.1,0.38,0.34,0.34,0.31,0.3,0.29,108.9,117,85.4,112.6,120.2,91.7,208,194.4,228.2,224,10000,288.531,276.62324,906.966,1001.11,31.0621,91.4662,58.7024,14.12
1368,32.18,120.26,4.69444,190.88,229.29,37.1,22.7,99.9,198.9,153.5,222.6,257,0.36,0.34,0.33,0.31,0.3,0.24,117,123.4,88.8,119.8,125.5,95.1,206.9,195.7,224.6,221.7,10000,288.2318,276.73092,897.487,1028.77,34.9556,88.0745,58.5768,14.11
1369,32.03,121.33,4,191.86,230.85,37.4,23,99.4,199.7,156.5,224.1,257.4,0.37,0.35,0.34,0.31,0.31,0.23,117.9,125.2,86.5,121,127.2,94.7,209.6,196.1,226.4,223.2,6793,288.324,277.219,896.54,1049.69,33.7438,84.5302,52.4432,14.09
1386,30.17,82.87,4989.85,205.81,220.56,13.6,13,26.8,206.6,182.1,221.1,208.1,0.1,0.09,0.09,0.1,0.1,0.04,88.4,88.5,84.3,93.6,93.7,91.9,222.6,205.2,227.1,220.5,9158,271.41258,264.32412,124.891,538.112,4.75381,55.7581,66.7914,13.94
1387,30.37,83.9,5273.16,206.31,221.15,12.9,12.4,25.6,207,179.4,221.8,204.4,0.1,0.09,0.11,0.1,0.1,0.02,90.3,90.4,86.8,96.7,96.7,97,222.8,206.1,225.5,221.6,10000,269.78044,262.2362,87.8577,347.022,2.91855,59.7641,73.5476,13.96
1388,30.55,84.93,5163.74,214.96,230.22,12.6,11.9,46,215.6,181.5,230.3,227.5,0.12,0.12,0,0.13,0.14,0,95.3,94.8,123,101,99.9,153,227.1,212,237.1,227.7,10000,270.22136,262.1291,119.229,240.867,1.58202,64.0158,89.8162,13.97
1389,30.72,85.97,4939.53,208.2,225.97,16.6,13.1,57.8,208.8,196.5,224.6,244.7,0.12,0.11,0.31,0.12,0.11,0.18,92.5,93,85.6,95.8,96.7,84.5,221.4,207.1,231.3,223.4,10000,271.47571,262.8244,153.894,207.372,1,68.2024,113.089,13.99
1390,30.89,87.01,4977,206.58,224.34,17,13.5,58.8,207,198.1,222.7,246.4,0.12,0.1,0.33,0.11,0.1,0.19,93,93.7,82.9,96.4,97.8,78.8,217.2,205.9,225,222.4,10000,271.51035,262.4422,155.339,214.191,1,71.5535,129.915,13.99
1391,31.05,88.05,5017.18,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,94.3,95.2,79.4,98.1,100.4,67.8,221.3,204.7,230.2,221,10000,271.06655,261.8486,147.204,239.179,1,72.8325,133.256,14.01
1392,31.19,89.1,4824.46,202.18,220.85,17.1,14.6,58.5,203.2,176.1,220.5,227,0.11,0.1,0.25,0.1,0.1,0.21,90.4,91.1,76.3,92.9,94.5,66.6,219.7,201.8,228.7,219.6,10000,271.72716,262.3568,164.504,275.732,1,73.3821,128.488,14.03
1393,31.33,90.15,4838.03,202.01,222.11,18.7,14.9,67,203.9,166.3,221.6,229.3,0.12,0.11,0.21,0.11,0.1,0.16,88.9,90.3,67.8,91.7,93.9,63.1,217.5,202.5,223.2,221.4,10000,271.0268,261.4014,149.509,293.987,1,74.7692,121.569,14.04
1394,31.46,91.21,4755.4,204.1,221.65,17.1,14.4,69.8,205,180.3,221.7,220,0.12,0.11,0.27,0.1,0.1,0.14,88.1,88.1,87.9,91.6,92.2,80.9,220.4,203.1,224.3,221.4,10000,271.0825,261.1159,144.345,339.29,1.13321,76.4829,116.407,14.05
1395,31.58,92.27,4746.64,202.21,224.28,23.9,18.8,62,205.4,168.1,224.7,221.2,0.14,0.12,0.16,0.11,0.11,0.14,86.2,87.2,76.4,87.2,88.6,76.2,225.3,202.8,232.1,223.4,10000,270.93612,260.7923,139.456,402.081,2.04832,77.1192,109.663,14.05
